 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/15/2016


"Rank","Name","W","L","Pct"
"32","Florida A&M","29","434","14.97"
"33","Western Caro.","33","493","14.94"
"34","Loyola Chicago","32","476","14.88"
"35","Morehead St.","32","475","14.84"
"36","TCU","33","488","14.79"
"37","Boise St.","32","473","14.78"
"38","Samford","33","487","14.76"
"39","Hawaii","32","472","14.75"
"40","Cornell","28","412","14.71"
"41","Lamar University","30","441","14.70"
"42","Chicago St.","32","470","14.69"
"","North Dakota","32","470","14.69"
"44","Dartmouth","28","411","14.68"
"45","St. John's (NY)","32","468","14.63"
"46","Providence","33","482","14.61"
"47","Jackson St.","35","511","14.60"
"48","LIU Brooklyn","31","452","14.58"
"49","High Point","32","466","14.56"
"50","Louisiana Tech","32","465","14.53"
"51","Morgan St.","31","450","14.52"
"52","Col. of Charleston","31","446","14.39"
"53","Louisville","31","445","14.35"
"","Tulsa","31","445","14.35"
"55","Texas A&M","34","488","14.35"
"","Oregon","34","488","14.35"
"57","Wagner","32","459","14.34"
"58","Kansas St.","33","473","14.33"
"","UTEP","33","473","14.33"
"60","Northern Ill.","33","472","14.30"
"61","Arkansas","32","457","14.28"
"62","Long Beach St.","35","499","14.26"
"63","Chattanooga","34","484","14.24"
"64","Denver","31","441","14.23"
"65","Ole Miss","32","455","14.22"
"66","Georgia St.","30","426","14.20"
"67","Portland St.","31","439","14.16"
"","Texas St.","31","439","14.16"
"69","Gardner-Webb","33","467","14.15"
"70","Xavier","32","452","14.13"
"71","Loyola Marymount","31","437","14.10"
"72","Iona","32","451","14.09"
"73","Mississippi Val.","34","479","14.09"
"74","Little Rock","33","464","14.06"
"75","Memphis","34","477","14.03"
"76","Coppin St.","31","434","14.00"
"","Marquette","33","462","14.00"
"78","Wright St.","35","489","13.97"
"79","Miami (OH)","33","461","13.97"
"80","Howard","32","447","13.97"
"","South Dakota","32","447","13.97"
"82","Northwestern St.","28","389","13.89"
"83","Nicholls St.","34","472","13.88"
"84","Fairfield","32","444","13.88"
"","Cincinnati","32","444","13.88"
"86","Villanova","34","471","13.85"
"87","Canisius","33","457","13.85"
"","Southeastern La.","33","457","13.85"
"89","LSU","33","456","13.82"
"90","UMBC","32","442","13.81"
"91","CSUN","30","414","13.80"
"92","Southern U.","34","469","13.79"
"93","Illinois St.","32","440","13.75"
"94","NJIT","31","425","13.71"
"95","Florida St.","33","452","13.70"
"","Baylor","33","452","13.70"
"97","Eastern Ill.","30","410","13.67"
"98","Seton Hall","33","450","13.64"
"99","Southeast Mo. St.","29","395","13.62"
"100","Presbyterian","31","422","13.61"
"101","Air Force","32","435","13.59"
"102","UC Davis","30","407","13.57"
"103","Syracuse","32","434","13.56"
"104","Oregon St.","31","420","13.55"
"105","Hartford","33","447","13.55"
"106","Stanford","30","405","13.50"
"","Grambling","30","405","13.50"
"","Campbell","30","405","13.50"
"109","Middle Tenn.","33","445","13.48"
"110","Kansas","34","458","13.47"
"111","Cleveland St.","32","431","13.47"
"112","Nevada","32","430","13.44"
"113","Austin Peay","35","470","13.43"
"114","Portland","32","429","13.41"
"115","Norfolk St.","33","442","13.39"
"","Charlotte","33","442","13.39"
"","Lipscomb","33","442","13.39"
"118","Sam Houston St.","34","455","13.38"
"119","Marshall","33","441","13.36"
"","Navy","33","441","13.36"
"121","Detroit Mercy","31","414","13.35"
"122","Nebraska","34","454","13.35"
"","Illinois","34","454","13.35"
"124","ETSU","34","453","13.32"
"125","N.C. Central","32","425","13.28"
"","Rice","32","425","13.28"
"","Delaware St.","32","425","13.28"
"128","Ark.-Pine Bluff","33","438","13.27"
"129","Buffalo","34","450","13.24"
"130","Murray St.","31","410","13.23"
"131","Albany (NY)","32","423","13.22"
"132","Bethune-Cookman","32","422","13.19"
"133","Florida","34","448","13.18"
"134","St. Bonaventure","30","395","13.17"
"","Bucknell","30","395","13.17"
"136","Holy Cross","33","434","13.15"
"137","North Carolina","34","447","13.15"
"138","Sacred Heart","30","394","13.13"
"139","Butler","31","407","13.13"
"","Iowa","31","407","13.13"
"141","BYU","33","433","13.12"
"","South Alabama","33","433","13.12"
"143","VMI","30","393","13.10"
"","Seattle U","30","393","13.10"
"145","Boston College","32","419","13.09"
"146","Columbia","31","405","13.06"
"147","Indiana","32","418","13.06"
"148","Mississippi St.","31","404","13.03"
"149","Valparaiso","33","430","13.03"
"150","La Salle","31","403","13.00"
"","Auburn","31","403","13.00"
"152","Tulane","34","441","12.97"
"153","Alabama St.","31","402","12.97"
"154","Saint Louis","32","414","12.94"
"155","Princeton","28","362","12.93"
"156","Virginia Tech","33","426","12.91"
"","Idaho","33","426","12.91"
"158","Jacksonville","32","413","12.91"
"159","Kennesaw St.","31","400","12.90"
"160","Colgate","30","387","12.90"
"161","Evansville","34","438","12.88"
"162","UMES","32","412","12.88"
"163","Furman","34","437","12.85"
"164","UTSA","32","411","12.84"
"","Arizona St.","32","411","12.84"
"166","Idaho St.","31","398","12.84"
"167","Utah Valley","30","385","12.83"
"168","Montana","32","409","12.78"
"","Stony Brook","32","409","12.78"
"170","Texas Tech","31","396","12.77"
"171","Oklahoma","32","407","12.72"
"","Youngstown St.","32","407","12.72"
"173","Richmond","32","406","12.69"
"","UAB","32","406","12.69"
"175","IUPUI","32","405","12.66"
"176","Creighton","33","417","12.64"
"177","St. Francis Brooklyn","32","404","12.63"
"178","Northern Ariz.","30","378","12.60"
"179","Towson","32","403","12.59"
"","East Carolina","32","403","12.59"
"","North Texas","32","403","12.59"
"182","Troy","31","390","12.58"
"183","N.C. A&T","32","402","12.56"
"184","Charleston So.","30","376","12.53"
"185","Indiana St.","32","401","12.53"
"186","UC Santa Barbara","31","388","12.52"
"","Hampton","31","388","12.52"
"188","Siena","34","425","12.50"
"","Texas","32","400","12.50"
"","Lehigh","32","400","12.50"
"","Yale","28","350","12.50"
"192","San Jose St.","31","387","12.48"
"","Jacksonville St.","31","387","12.48"
"194","Southern California","33","411","12.45"
"","Houston Baptist","33","411","12.45"
"196","Houston","31","386","12.45"
"197","Army West Point","32","398","12.44"
"","Massachusetts","32","398","12.44"
"","Dayton","32","398","12.44"
"200","Rhode Island","32","397","12.41"
"","Iowa St.","32","397","12.41"
"202","Minnesota","31","384","12.39"
"","Northern Colo.","31","384","12.39"
"204","Binghamton","30","371","12.37"
"205","Longwood","33","408","12.36"
"206","Kentucky","34","420","12.35"
"207","Southern Utah","29","358","12.34"
"208","San Diego St.","34","419","12.32"
"209","Missouri St.","32","394","12.31"
"210","Quinnipiac","30","369","12.30"
"211","Oakland","32","393","12.28"
"","New Mexico","32","393","12.28"
"213","South Carolina St.","34","417","12.26"
"","Tennessee","34","417","12.26"
"","Stetson","34","417","12.26"
"216","Belmont","31","380","12.26"
"217","DePaul","31","379","12.23"
"218","UConn","34","415","12.21"
"","FGCU","34","415","12.21"
"220","UMKC","31","378","12.19"
"221","Toledo","32","390","12.19"
"","South Dakota St.","32","390","12.19"
"223","Duke","33","402","12.18"
"224","Western Mich.","32","389","12.16"
"","Wisconsin","32","389","12.16"
"226","Alabama","33","401","12.15"
"","Rider","33","401","12.15"
"228","Sacramento St.","31","376","12.13"
"229","Liberty","32","388","12.13"
"230","UT Martin","33","400","12.12"
"231","SMU","30","363","12.10"
"232","Northeastern","33","399","12.09"
"233","Louisiana","31","374","12.06"
"234","Virginia","33","398","12.06"
"235","Pacific","28","337","12.04"
"236","UNC Greensboro","32","385","12.03"
"237","UC Riverside","33","396","12.00"
"","SIUE","28","336","12.00"
"","American","31","372","12.00"
"240","San Diego","30","359","11.97"
"","Lafayette","30","359","11.97"
"242","Michigan","34","406","11.94"
"243","Eastern Wash.","32","381","11.91"
"244","Alcorn","30","357","11.90"
"245","Hofstra","33","392","11.88"
"246","Saint Peter's","30","356","11.87"
"247","Bowling Green","34","403","11.85"
"","La.-Monroe","34","403","11.85"
"249","Marist","30","355","11.83"
"250","Southern Miss.","29","343","11.83"
"251","Ohio St.","34","402","11.82"
"252","Radford","31","366","11.81"
"253","UNI","34","401","11.79"
"254","George Washington","33","389","11.79"
"255","Elon","32","377","11.78"
"","Duquesne","32","377","11.78"
"","Winthrop","32","377","11.78"
"258","Drexel","31","365","11.77"
"259","Loyola Maryland","30","353","11.77"
"","Tennessee Tech","30","353","11.77"
"261","Penn St.","32","376","11.75"
"","Bradley","32","376","11.75"
"","Wofford","32","376","11.75"
"","Brown","28","329","11.75"
"265","Montana St.","31","364","11.74"
"266","UIC","30","352","11.73"
"267","Rutgers","32","375","11.72"
"","Boston U.","32","375","11.72"
"269","North Dakota St.","32","374","11.69"
"","Kent St.","32","374","11.69"
"","UCLA","32","374","11.69"
"272","Akron","35","409","11.69"
"273","Central Ark.","28","326","11.64"
"274","Miami (FL)","32","372","11.63"
"275","McNeese","29","337","11.62"
"276","UC Irvine","34","395","11.62"
"277","Arizona","33","383","11.61"
"278","Pittsburgh","32","370","11.56"
"","Niagara","32","370","11.56"
"280","Clemson","31","358","11.55"
"281","Ball St.","33","381","11.55"
"282","Penn","28","323","11.54"
"283","Harvard","30","346","11.53"
"284","Oklahoma St.","32","369","11.53"
"285","Vermont","34","392","11.53"
"286","San Francisco","30","345","11.50"
"","Saint Francis (PA)","30","345","11.50"
"288","Arkansas St.","31","356","11.48"
"289","Cal St. Fullerton","30","344","11.47"
"290","Fla. Atlantic","33","378","11.45"
"","Davidson","33","378","11.45"
"292","Saint Joseph's","34","389","11.44"
"293","Utah St.","31","354","11.42"
"294","Georgetown","33","376","11.39"
"295","Oral Roberts","31","352","11.35"
"296","Santa Clara","31","351","11.32"
"","Pepperdine","31","351","11.32"
"298","Alabama A&M","29","328","11.31"
"299","Purdue Fort Wayne","33","373","11.30"
"300","USC Upstate","32","361","11.28"
"301","Appalachian St.","31","349","11.26"
"302","Western Ill.","27","303","11.22"
"303","Maryland","33","370","11.21"
"304","Bryant","31","346","11.16"
"305","Coastal Caro.","30","333","11.10"
"306","Missouri","31","344","11.10"
"307","Temple","32","355","11.09"
"308","Colorado","33","365","11.06"
"309","New Mexico St.","34","376","11.06"
"310","Wake Forest","31","342","11.03"
"311","Weber St.","34","373","10.97"
"312","Mercer","34","372","10.94"
"313","Cal Poly","30","328","10.93"
"314","Milwaukee","33","360","10.91"
"315","Washington St.","31","338","10.90"
"316","Old Dominion","35","381","10.89"
"317","North Florida","34","368","10.82"
"318","Wyoming","31","335","10.81"
"319","Northwestern","32","345","10.78"
"","Central Mich.","32","345","10.78"
"321","Texas Southern","33","355","10.76"
"322","James Madison","32","344","10.75"
"323","Western Ky.","34","364","10.71"
"324","Georgia","32","342","10.69"
"325","New Hampshire","31","330","10.65"
"326","William & Mary","31","329","10.61"
"327","Colorado St.","34","357","10.50"
"328","Utah","34","355","10.44"
"329","Central Conn. St.","29","300","10.34"
"330","Ohio","32","331","10.34"
"331","NC State","33","341","10.33"
"","Gonzaga","33","341","10.33"
"333","UTRGV","30","307","10.23"
"334","Georgia Tech","33","329","9.97"
"335","FIU","32","319","9.97"
"336","Vanderbilt","33","326","9.88"
"337","Drake","31","302","9.74"
"338","California","33","321","9.73"
"339","Notre Dame","32","311","9.72"
"340","Saint Mary's (CA)","33","318","9.64"
"341","South Fla.","33","316","9.58"
"342","Michigan St.","34","325","9.56"
"343","Purdue","34","320","9.41"
"344","UCF","30","278","9.27"
"345","Delaware","30","275","9.17"
"346","George Mason","32","223","6.97"
Reclassifying
"NR","Abilene Christian","31","448","14.45"
"NR","UMass Lowell","29","418","14.41"
"NR","Grand Canyon","32","437","13.66"
"NR","Incarnate Word","29","390","13.45"
"NR","Northern Ky.","30","348","11.60"

NCAA Men's Basketball
Division IOffensive Rebounds Per Game
Through Games 03/15/2016


"Rank","Name","GM","W-L","ORebs","RPG"
"1","Quinnipiac","30","9-21","498","16.60"
"2","West Virginia","34","26-8","541","15.91"
"3","UT Arlington","33","23-10","494","14.97"
"4","Morehead St.","32","20-12","469","14.66"
"5","Towson","32","20-12","461","14.41"
"6","Louisiana","31","17-14","444","14.32"
"7","South Carolina","33","25-8","468","14.18"
"8","Hampton","31","21-10","438","14.13"
"9","New Orleans","30","10-20","422","14.07"
"10","North Carolina","34","28-6","477","14.03"
"11","Wagner","32","22-10","448","14.00"
"12","Washington","33","19-14","460","13.94"
"13","NC State","33","16-17","457","13.85"
"14","Lamar University","30","11-19","415","13.83"
"15","Baylor","33","22-11","453","13.73"
"16","Yale","28","22-6","379","13.54"
"17","UIC","30","5-25","406","13.53"
"18","Cincinnati","32","22-10","432","13.50"
"19","Louisville","31","23-8","415","13.39"
"20","Siena","34","21-13","455","13.38"
"21","Jackson St.","35","20-15","466","13.31"
"22","Old Dominion","35","22-13","465","13.29"
"23","Ole Miss","32","20-12","424","13.25"
"24","Kansas St.","33","17-16","437","13.24"
"","Georgia Tech","33","19-14","437","13.24"
"","Colorado","33","22-11","437","13.24"
"27","SMU","30","25-5","396","13.20"
"28","Gardner-Webb","33","17-16","435","13.18"
"29","Radford","31","16-15","408","13.16"
"30","Coppin St.","31","9-22","406","13.10"
"31","George Mason","32","11-21","419","13.09"
"32","Xavier","32","27-5","418","13.06"
"33","USC Upstate","32","10-22","417","13.03"
"34","Colorado St.","34","18-16","442","13.00"
"","Kentucky","34","26-8","442","13.00"
"","Florida","34","20-14","442","13.00"
"37","Houston","31","22-9","402","12.97"
"38","Valparaiso","33","27-6","427","12.94"
"39","Chicago St.","32","4-28","414","12.94"
"40","San Francisco","30","15-15","388","12.93"
"41","Green Bay","35","23-12","451","12.89"
"42","Seton Hall","33","25-8","425","12.88"
"43","Memphis","34","19-15","436","12.82"
"","Mercer","34","19-15","436","12.82"
"","Texas A&M","34","26-8","436","12.82"
"46","Pittsburgh","32","21-11","410","12.81"
"47","Alcorn","30","15-15","384","12.80"
"48","Bethune-Cookman","32","14-18","407","12.72"
"49","Montana St.","31","14-17","394","12.71"
"50","Appalachian St.","31","9-22","393","12.68"
"51","Kent St.","32","19-13","405","12.66"
"52","The Citadel","32","10-22","404","12.63"
"53","Alabama St.","31","14-17","391","12.61"
"54","Sacred Heart","30","12-18","378","12.60"
"55","Howard","32","12-20","403","12.59"
"56","Tennessee","34","15-19","428","12.59"
"57","CSU Bakersfield","32","24-8","401","12.53"
"","Stony Brook","32","26-6","401","12.53"
"59","South Fla.","33","8-25","413","12.52"
"60","VCU","34","24-10","425","12.50"
"61","Nevada","32","19-13","399","12.47"
"62","LIU Brooklyn","31","16-15","386","12.45"
"63","Army West Point","32","19-13","396","12.38"
"64","Texas Southern","33","18-15","408","12.36"
"65","N.C. Central","32","13-19","395","12.34"
"66","Michigan St.","34","29-5","419","12.32"
"67","Arizona St.","32","15-17","394","12.31"
"68","UCLA","32","15-17","393","12.28"
"69","Northern Ill.","33","21-12","405","12.27"
"70","Buffalo","34","20-14","417","12.26"
"71","Duke","33","23-10","404","12.24"
"72","New Mexico St.","34","23-11","415","12.21"
"","Tulane","34","12-22","415","12.21"
"74","St. Francis Brooklyn","32","15-17","390","12.19"
"75","Morgan St.","31","9-22","377","12.16"
"","Wake Forest","31","11-20","377","12.16"
"77","SIUE","28","6-22","339","12.11"
"78","Ga. Southern","31","14-17","374","12.06"
"79","Detroit Mercy","31","16-15","373","12.03"
"80","Indiana","32","25-7","385","12.03"
"81","BYU","33","23-10","397","12.03"
"82","Southern California","33","21-12","396","12.00"
"","Niagara","32","7-25","384","12.00"
"","UNCW","32","25-7","384","12.00"
"85","Dartmouth","28","10-18","335","11.96"
"86","Western Ky.","34","18-16","405","11.91"
"87","Canisius","33","14-19","393","11.91"
"88","Iowa","31","21-10","369","11.90"
"89","Fresno St.","34","25-9","404","11.88"
